date,limit_up,limit_down,up_count,down_count,flat_count,bomb_count,bomb_ratio,limit_up_strong,advance_decline,limit_ratio,gap_up_pct,total_amount,total_volume,valid_stocks,max_streak,avg_limit_vol,breadth,sentiment_score,sentiment_ma5,sentiment_ma20,market_temp,phase
2023-02-03,25,4,473,912,48,12,0.32432432432432434,4,0.518640350877193,6.25,0.30146545708304257,341080748337.5,30607630417.0,1433,5,96071150.28,-0.3063503140265178,-5.3382474687376416,15.491749914286203,8.104919126461741,34.75995327456615,极度冰点
2023-02-06,19,3,497,880,58,20,0.5128205128205128,8,0.5647727272727273,6.333333333333333,0.21114982578397212,322522960741.0,27955640143.0,1435,1,29455222.42105263,-0.26689895470383274,-6.520137478476979,7.984377266177967,7.411245975352502,34.05086293303861,极度冰点
2023-02-07,22,3,945,435,55,14,0.3888888888888889,6,2.1724137931034484,7.333333333333333,0.49407665505226483,311963028874.0,28552244772.0,1435,2,69088799.0,0.3554006968641115,11.14794734760483,7.363582223620625,6.843816976747783,44.65106109041782,狂热
2023-02-08,22,0,408,982,45,18,0.45,4,0.4154786150712831,22.0,0.4369337979094077,311250165477.25,28292831443.0,1435,3,40647590.81818182,-0.4,-11.504543641495188,-1.3125923062008549,5.815483217598878,31.060403381539377,极度冰点
2023-02-09,16,2,1156,235,44,16,0.5,4,4.919148936170213,8.0,0.23275261324041813,321346315774.5,28750093337.0,1435,3,50481285.625,0.6418118466898954,20.583747152854652,1.6737531823499352,6.2161950066141545,50.312192372816675,狂热
2023-02-10,13,4,604,773,58,14,0.5185185185185185,2,0.7813712807244502,3.25,0.27177700348432055,324365914919.0,29832102557.0,1435,4,72356061.3076923,-0.11777003484320557,-2.0064911919216875,2.340104437713126,6.182469453010398,36.75888395064064,偏冷
2023-02-13,21,0,1006,363,66,16,0.43243243243243246,5,2.771349862258953,21.0,0.43344947735191636,347628891069.5,30918171399.0,1435,1,68168086.95238096,0.4480836236933798,17.330166191555385,7.110165171719599,6.557655747160966,48.36016399790554,狂热
2023-02-14,12,0,636,742,57,13,0.52,3,0.8571428571428571,12.0,0.6069686411149826,335516769466.375,29827899923.0,1435,2,50547067.333333336,-0.07386759581881533,0.0207661088458444,4.884728923967802,6.896797226074147,37.97516343512709,中性
2023-02-15,20,0,544,854,38,11,0.3548387096774194,4,0.6370023419203747,20.0,0.43454038997214484,336712139816.5,29888339505.0,1436,2,59485155.25,-0.21587743732590528,-4.15608242931931,6.354421166402977,7.382478814027105,35.46920862374025,极度冰点
2023-02-16,11,3,137,1286,13,18,0.6206896551724138,3,0.10653188180404355,3.6666666666666665,0.4087743732590529,437200537287.5,39642786455.0,1436,2,58836591.54545455,-0.8001392757660167,-13.59238870630075,-0.48080600542810326,6.840535291692229,29.807773477013765,极度冰点
2023-02-17,13,4,608,756,73,10,0.43478260869565216,3,0.8042328042328042,3.25,0.4133611691022965,336407190877.0,29437635196.0,1437,3,46132906.0,-0.10299234516353514,-2.2164244998295444,-0.5227926670096746,6.397186582380621,36.63293172177357,偏冷
2023-02-20,22,4,1170,236,31,13,0.37142857142857144,4,4.9576271186440675,5.5,0.4704244954766875,346950076677.5,29791132107.0,1437,1,67299636.0909091,0.6499652052887961,21.488808086683363,0.3089357120159207,6.4348147412942875,50.85519549610509,狂热
2023-02-21,9,0,882,479,75,11,0.55,3,1.8413361169102296,9.0,0.4742339832869081,337079416436.5,29384790348.0,1436,2,60360918.11111111,0.28064066852367686,8.950128896765552,2.094808269599862,7.206422453972587,43.33245121718194,狂热
2023-02-22,15,1,610,769,57,8,0.34782608695652173,0,0.7932379713914174,15.0,0.12604456824512536,287262438408.75,24659082592.0,1436,3,67541819.06666666,-0.1107242339832869,-7.274442027774801,1.4711363499087642,6.614364270847732,33.598308070851964,极度冰点
2023-02-23,10,2,504,873,60,7,0.4117647058823529,1,0.5773195876288659,5.0,0.4836464857341684,293185273859.5,25370063281.0,1437,4,33874713.6,-0.2567849686847599,-11.446596406046403,1.900294809959633,5.794283656426354,31.095169581977956,极度冰点
2023-02-24,6,1,488,882,66,5,0.45454545454545453,1,0.5532879818594104,6.0,0.4735376044568245,259159979805.125,21444959817.0,1436,5,82172328.16666667,-0.2743732590529248,-15.016497127450402,-0.6597197155645382,4.162335492356279,28.953361037274167,极度冰点
2023-02-27,7,0,309,1096,30,11,0.6111111111111112,1,0.28193430656934304,7.0,0.2229965156794425,270287796852.25,22553443717.0,1435,1,39858797.85714286,-0.5484320557491289,-21.753949962242512,-9.308271325349713,1.5238017061409437,24.911138248114575,极度冰点
2023-02-28,12,2,1106,289,43,8,0.4,4,3.8269896193771626,6.0,0.5500695410292072,273688604085.0,22731057761.0,1438,2,37981634.916666664,0.5681502086230876,12.402895798007783,-8.617717945101266,1.4313503680217559,45.40398379723717,狂热
2023-03-01,12,0,1016,360,62,8,0.4,1,2.8222222222222224,12.0,0.3963838664812239,326737310339.0,26698338821.0,1438,2,78690495.58333333,0.4561891515994437,14.20463996296274,-4.321901546953759,0.547765915789282,46.48496373170241,狂热
2023-03-02,10,3,477,898,64,14,0.5833333333333334,3,0.5311804008908686,3.3333333333333335,0.359277275886032,330258613455.0,27878401287.0,1439,3,30037055.9,-0.2925642807505212,-7.8634948092850765,-3.605281227601494,-0.12800981018000676,33.24489816419662,极度冰点
2023-03-03,7,2,643,726,70,7,0.5,1,0.8856749311294766,3.5,0.41626129256428074,298856707884.25,25715167414.0,1439,1,54530495.0,-0.057678943710910355,-3.610204973073957,-1.3240227967262048,-0.04160768539682254,35.79671493032674,极度冰点
2023-03-06,8,3,608,767,64,10,0.5555555555555556,1,0.7926988265971316,2.6666666666666665,0.4927032661570535,327480356457.0,26303801752.0,1439,1,31275628.0,-0.11049339819318972,-2.5383811911594343,2.5190909574904103,0.1574801289690547,36.439769601499336,偏冷
2023-03-07,8,0,117,1307,15,6,0.42857142857142855,3,0.08951798010711554,8.0,0.3405142460041696,316828133715.25,27618025547.0,1439,2,44777872.25,-0.826963168867269,-24.96812038280067,-4.9551122786712805,-1.6483232575512203,22.982754741646033,极度冰点
2023-03-08,10,0,1002,376,62,5,0.3333333333333333,3,2.6648936170212765,10.0,0.20833333333333334,248504186735.5,20642091151.0,1440,3,43328511.0,0.43472222222222223,6.779994985578448,-6.440041274148139,-0.7340963261975386,42.03045104494634,狂热
2023-03-09,7,0,458,927,56,4,0.36363636363636365,4,0.49406688241639696,7.0,0.5072866065232478,240217142217.75,19586551519.0,1441,4,31486748.14285714,-0.32546842470506593,-16.59831150963496,-8.187004614218115,-2.5931992593220192,28.004330847278915,极度冰点
2023-03-10,9,4,120,1308,13,3,0.25,3,0.09174311926605505,2.25,0.09299097848716169,257696375384.625,21365336161.0,1441,5,37216781.666666664,-0.8244274809160306,-29.68643767263157,-13.402251154129639,-3.9771965833575136,20.151938683543165,极度冰点
2023-03-13,17,1,698,678,66,9,0.34615384615384615,5,1.0294985250737463,17.0,0.18932038834951456,266179996586.5,21832962619.0,1442,1,45497507.058823526,0.013869625520110958,-3.0704540647721905,-13.50866572885219,-4.997227596173892,36.12054553448923,极度冰点
2023-03-14,9,2,219,1204,20,12,0.5714285714285714,3,0.1818936877076412,4.5,0.31323631323631324,295314153668.5,24485006699.0,1443,2,52266473.11111111,-0.6826056826056826,-21.170047967080155,-12.749051245708085,-6.056768299970193,25.26145787325432,极度冰点
2023-03-15,14,1,1091,315,37,9,0.391304347826087,1,3.4634920634920636,14.0,0.7470547470547471,256505672445.75,21822493998.0,1443,3,34831718.071428575,0.5377685377685377,12.119212292650007,-11.681207784293775,-5.243003563871726,45.233784174563105,狂热
2023-03-16,10,3,176,1248,19,5,0.3333333333333333,4,0.14102564102564102,3.3333333333333335,0.1295911295911296,260477798924.25,22481326957.0,1443,4,49598343.6,-0.7428967428967429,-25.28129770163718,-13.417805022694216,-5.827449013638548,22.794859920518444,极度冰点
2023-03-17,14,1,932,447,63,20,0.5882352941176471,3,2.0850111856823266,14.0,0.869625520110957,302455479679.5,24811081371.0,1442,5,65343113.71428572,0.3363384188626907,11.765578596770592,-5.127401768813785,-5.1283488588085415,45.021617021849735,狂热
2023-03-20,11,0,531,878,31,15,0.5769230769230769,4,0.6047835990888383,11.0,0.49166666666666664,323753765046.5,26863485318.0,1440,1,62121899.90909091,-0.24097222222222223,-3.2689607801533014,-5.167103111890008,-6.366237302150375,36.00144883898865,极度冰点
2023-03-21,20,2,1228,181,32,5,0.2,3,6.7845303867403315,10.0,0.5378209576682859,280081858371.5,23682702713.0,1441,2,81032180.9,0.7265787647467037,21.702287186322383,3.4073639187904994,-5.728629387672532,50.9832750690134,狂热
2023-03-22,13,0,869,490,81,6,0.3157894736842105,2,1.773469387755102,13.0,0.5694444444444444,311163043129.25,27099073446.0,1440,2,69490312.38461539,0.26319444444444445,10.78931650005366,3.1413847602712304,-4.82544146128111,44.435895831318575,狂热
2023-03-23,10,0,585,776,80,8,0.4444444444444444,3,0.7538659793814433,10.0,0.22970159611380986,328207416987.25,26661228950.0,1441,2,104280002.5,-0.1325468424705066,0.40741741230021766,8.279127783058708,-4.232740770363779,38.20713993256697,中性
2023-03-24,13,2,678,711,53,8,0.38095238095238093,1,0.9535864978902954,6.5,0.45423023578363386,350217743551.25,28686315171.0,1442,3,99584934.0,-0.02288488210818308,5.447024081056606,7.015416879915913,-3.209564709938429,41.230717748154945,狂热
2023-03-27,14,4,529,884,29,12,0.46153846153846156,6,0.5984162895927602,3.5,0.3737864077669903,362601717101.5,29567952651.0,1442,1,71338399.71428572,-0.2461858529819695,-0.5876569996504788,7.551677636016477,-2.1512500618088266,37.61013204790684,中性
2023-03-28,15,3,406,993,43,8,0.34782608695652173,5,0.40886203423967776,5.0,0.48196948682385576,327560654219.5,27512210933.0,1442,2,124070707.4,-0.4070735090152566,-9.183745462826852,1.3744711061866295,-3.230582124850559,32.45279654805016,极度冰点
2023-03-29,8,3,405,1002,36,10,0.5555555555555556,1,0.4041916167664671,2.6666666666666665,0.4227304227304227,314433900733.0,25535097811.0,1443,2,54182720.0,-0.41372141372141374,-10.823334563030087,-2.94805910643012,-4.4819808511502,31.469103661700814,极度冰点
2023-03-30,9,1,535,858,50,5,0.35714285714285715,1,0.6235431235431236,9.0,0.39154539154539153,307478409202.0,24676974325.0,1443,2,25247840.666666668,-0.22383922383922383,-5.622165235660868,-4.153975636022337,-4.369914372468989,34.5896131036075,极度冰点
2023-03-31,15,1,1083,305,55,5,0.25,0,3.5508196721311474,15.0,0.4656964656964657,304252390749.75,24352537846.0,1443,1,83554601.33333333,0.5391545391545391,17.08251515558251,-1.8268774211171568,-3.3352783660361665,48.21158252566145,狂热
2023-04-03,19,0,964,425,53,16,0.45714285714285713,3,2.268235294117647,19.0,0.3959778085991678,394981195232.5,29999816403.0,1442,1,61119020.631578945,0.3737864077669903,20.919378741379,2.474529727088739,-2.162390369409244,50.51355892619558,狂热
2023-04-04,9,0,354,1057,32,16,0.64,2,0.33491012298959316,9.0,0.35135135135135137,411681471883.5,30873237375.0,1443,2,79067841.44444445,-0.48717948717948717,-4.16109373516624,3.479060072620862,-1.1220390370275228,35.4662020253722,极度冰点
2023-04-06,14,3,507,882,53,7,0.3333333333333333,2,0.5748299319727891,4.666666666666667,0.20388349514563106,363953858813.5,27315821799.0,1442,1,76415197.5,-0.26005547850208044,-2.6083958794034094,5.122047809346197,-1.591458580276616,36.39776337520945,偏冷
2023-04-07,22,0,983,416,43,5,0.18518518518518517,6,2.362980769230769,22.0,0.4264909847434119,324231260681.125,25106621431.0,1442,2,76268569.5,0.3932038834951456,13.075110747861793,8.861503006050729,-0.10778746740177816,45.80728793251539,狂热
2023-04-10,7,7,320,1089,33,9,0.5625,2,0.2938475665748393,1.0,0.369625520110957,371448375985.0,28235935054.0,1442,1,83625732.0,-0.5332871012482663,-11.482628790139856,3.148474216906256,0.8024029767228076,31.073551482719708,极度冰点
2023-04-11,8,3,717,670,60,12,0.6,1,1.0701492537313433,2.6666666666666665,0.38009675190048375,336730831346.0,25325231656.0,1447,2,41870805.875,0.03248099516240498,2.0643955147739814,-0.6225224284147479,1.059145455700116,39.20126557785091,狂热
2023-04-12,22,2,882,503,61,9,0.2903225806451613,7,1.753479125248509,11.0,0.41217150760719223,346585920231.5,26544662290.0,1446,3,45760946.13636363,0.2621023513139696,10.025651577846736,2.214826634187847,2.6189304329464607,43.97772509120061,狂热
2023-04-13,12,2,505,888,54,11,0.4782608695652174,3,0.5686936936936937,6.0,0.3033863165169316,348850968255.0,27578823474.0,1447,4,47432312.0,-0.2646855563234278,-6.28863643691097,1.4787785226863348,1.6985379964684117,34.18975500529179,极度冰点
2023-04-14,14,3,704,676,65,8,0.36363636363636365,2,1.0414201183431953,4.666666666666667,0.5038062283737024,343698328904.25,26437043670.0,1445,2,46730478.85714286,0.019377162629757784,1.4170159683546042,-0.8528404332151027,3.0334536799680007,38.81286176710232,偏暖
2023-04-17,19,6,819,569,59,3,0.13636363636363635,4,1.4393673110720562,3.1666666666666665,0.30545957152729786,339417430018.25,26601871145.0,1447,1,50988600.0,0.17277125086385625,5.529329315947092,2.5495511880022868,2.7216412159268257,41.28009784836484,狂热
2023-04-18,9,2,405,1000,42,5,0.35714285714285715,0,0.405,4.5,0.35590877677954386,329219934518.5,25000303555.0,1447,2,30163080.777777776,-0.41119557705597787,-13.07985522309882,-0.47929895957227336,2.23109649377955,30.115274631650067,极度冰点
2023-04-19,10,1,414,987,46,13,0.5652173913043478,1,0.4194528875379939,10.0,0.29094678645473393,335335750189.0,25613852564.0,1447,2,34440174.3,-0.39599170697995856,-12.267276390388938,-4.937884553219408,0.5326183149439838,30.60279191097065,极度冰点
2023-04-20,13,3,433,973,41,11,0.4583333333333333,1,0.4450154162384378,4.333333333333333,0.2778161713890809,347976141370.5,26356282780.0,1447,2,76455822.61538461,-0.37318590186592954,-10.61143282611172,-5.802443831059558,-0.5374191513642852,31.59623687525159,极度冰点
2023-04-21,0,19,135,1295,16,10,1.0,0,0.10424710424710425,0.0,0.32987551867219916,369659084740.5,28883012420.0,1446,0,0.0,-0.8022130013831259,-22.58831871802577,-10.603510768335633,-1.6872059578805847,24.410547819967423,极度冰点
2023-04-24,10,9,624,770,52,6,0.375,1,0.8103896103896104,1.1111111111111112,0.32918395573997233,331466903164.5,25344867654.0,1446,1,71992016.3,-0.10096818810511757,-4.2264015551925755,-12.554656942563566,-2.170877239693044,35.42701974612009,极度冰点
2023-04-25,7,28,205,1224,17,6,0.46153846153846156,3,0.16748366013071894,0.25,0.355463347164592,339563617897.0,27127260596.0,1446,2,65693535.28571428,-0.7047026279391425,-22.145539775899763,-14.367793853123754,-3.248771378505508,24.67619882700367,极度冰点
2023-04-26,16,14,1041,377,28,15,0.4838709677419355,3,2.7612732095490715,1.1428571428571428,0.2690179806362379,321565186953.5,24699925164.0,1446,3,28022113.8125,0.45919778699861685,11.864421629065049,-9.541454249232958,-2.196363023910913,45.08091918952162,狂热
2023-04-27,10,11,711,671,61,7,0.4117647058823529,1,1.059612518628912,0.9090909090909091,0.3173943173943174,295625588544.25,23214757635.0,1443,1,50172323.6,0.02772002772002772,-3.353677389316468,-8.089903161873908,-1.8228801652252318,35.95062200330213,极度冰点
2023-04-28,41,11,1170,252,20,16,0.2807017543859649,4,4.642857142857143,3.727272727272727,0.42163661581137307,312481749448.5,26368533267.0,1442,2,40309676.682926826,0.636615811373093,17.226696287529606,-0.12690016076283114,-0.6804370890657083,48.29808587813225,狂热
2023-05-04,30,7,949,456,28,15,0.3333333333333333,14,2.081140350877193,4.285714285714286,0.264480111653873,344104173943.5,30205016297.0,1433,1,79985257.83333333,0.3440334961618981,10.847965099694456,2.887973170214575,-0.9921645918601112,44.47108282436083,狂热
2023-05-05,14,3,405,989,51,5,0.2631578947368421,1,0.40950455005055614,4.666666666666667,0.39100346020761245,312392107204.875,27245001237.0,1445,2,35562534.5,-0.40415224913494807,-14.361004591325804,4.444880207129367,-2.756183758495351,29.346632342115686,极度冰点
2023-05-08,21,4,811,558,76,7,0.25,3,1.4534050179211468,5.25,0.46228373702422143,318861634717.0,27511422382.0,1445,1,89492877.61904761,0.1750865051903114,4.137290504556368,2.8994539822276306,-2.341264546509221,40.44492598968542,狂热
2023-05-09,9,5,246,1165,34,17,0.6538461538461539,1,0.2111587982832618,1.8,0.3217993079584775,341739559478.5,30744209638.0,1445,1,51871776.55555555,-0.6359861591695501,-18.415270823897497,-0.1128647046885753,-3.131608293733925,26.914222385344956,极度冰点
2023-05-10,15,4,849,533,62,10,0.4,1,1.5928705440900564,3.75,0.2873961218836565,289804940164.75,23964042446.0,1444,2,80276443.33333333,0.2188365650969529,2.913725656106358,-2.975458830973225,-3.639677548321697,39.71083228458687,狂热
2023-05-11,20,5,902,488,55,10,0.3333333333333333,1,1.848360655737705,4.0,0.5169550173010381,262527145841.25,23117885844.0,1445,3,49819207.55,0.2865051903114187,2.994198104357399,-4.546212230040636,-2.915836203596834,39.759112780524454,狂热
2023-05-12,11,7,304,1112,30,5,0.3125,1,0.2733812949640288,1.5714285714285714,0.2800829875518672,247847162274.0,22206002864.0,1446,2,51115483.45454545,-0.5587828492392808,-23.699501882427636,-6.4139116882610026,-4.204031073456916,23.743878973414486,极度冰点
2023-05-15,19,4,961,418,67,9,0.32142857142857145,1,2.299043062200957,4.75,0.3706777316735823,279520736888.0,23695837821.0,1446,1,26244179.57894737,0.3755186721991701,7.837919040511663,-5.673785981069945,-4.313417700323669,42.66516639344839,狂热
2023-05-16,10,10,331,1072,43,8,0.4444444444444444,1,0.3087686567164179,1.0,0.37344398340248963,255753016441.0,21020631614.0,1446,2,38762268.4,-0.5124481327800829,-21.087561569581776,-6.2082441302068,-5.0533639569572095,25.310946664335983,极度冰点
2023-05-17,11,1,1014,383,50,3,0.21428571428571427,0,2.647519582245431,11.0,0.2156185210780926,225241321989.25,18731441583.0,1447,1,34866281.63636363,0.4360746371803732,5.1558576383931936,-5.759817733749434,-4.86642187345528,41.05602863955076,狂热
2023-05-18,17,1,661,709,76,9,0.34615384615384615,2,0.9322990126939351,17.0,0.42254495159059474,251895409240.0,20755236341.0,1446,2,33417284.11764706,-0.03319502074688797,-5.827648924046737,-7.524187139430259,-5.434270785454971,34.46633048206473,极度冰点
2023-05-19,12,3,634,767,46,7,0.3684210526315789,2,0.8265971316818774,4.0,0.27988942639944714,242626934803.0,20642717936.0,1447,2,36567029.083333336,-0.09191430545957152,-8.350582341945767,-4.454403231333886,-5.197807141397318,32.95266363979756,极度冰点
2023-05-22,17,2,808,575,63,8,0.32,1,1.4052173913043478,8.5,0.31258644536652835,235908092932.0,20671038613.0,1446,1,28523707.29411765,0.16113416320885202,-0.8679004782045174,-6.195567135077122,-4.627838345788097,37.441996314225,中性
2023-05-23,10,2,299,1110,39,5,0.3333333333333333,1,0.2693693693693694,5.0,0.3680939226519337,223136952975.0,20022713303.0,1448,2,47357159.4,-0.5600828729281768,-23.505207208697463,-6.679096262900259,-5.272527064917385,23.860448599536205,极度冰点
2023-05-24,18,4,468,906,74,6,0.25,0,0.5165562913907285,4.5,0.1968232044198895,229430974702.0,20250391624.0,1448,3,57540344.11111111,-0.30248618784530384,-14.372955269603747,-10.584858844499646,-4.861758892496283,29.339462376660553,极度冰点
2023-05-25,16,4,511,864,74,6,0.2727272727272727,2,0.5914351851851852,4.0,0.2553485162180814,252227436642.5,21942330392.0,1449,4,58865182.9375,-0.24361628709454797,-9.866945676540077,-11.392718194998315,-5.143786098563658,32.042901660301304,极度冰点
2023-05-26,19,7,826,545,77,7,0.2692307692307692,3,1.5155963302752293,2.7142857142857144,0.39433701657458564,237510853621.75,20757461786.0,1448,2,104308040.78947368,0.19406077348066297,2.1571992133804514,-9.291161883933071,-3.9286491490996474,39.256944368430084,狂热
2023-05-29,14,2,418,993,35,12,0.46153846153846156,7,0.4209466263846928,7.0,0.42323651452282157,274451172990.25,23389710580.0,1446,1,43734070.071428575,-0.39764868603042874,-11.288644555582417,-11.375310699408653,-5.086302458332022,31.1899348568068,极度冰点
2023-05-30,14,2,839,538,70,10,0.4166666666666667,2,1.5594795539033457,7.0,0.2930200414651002,278668293717.0,22929583012.0,1447,2,64406321.071428575,0.20801658604008294,7.44315139539437,-5.185638978590283,-4.546461019096479,42.42832039086479,狂热
2023-05-31,19,6,507,887,53,8,0.2962962962962963,3,0.5715896279594137,3.1666666666666665,0.27574291637871456,275509727794.5,22307994063.0,1447,3,51341292.631578945,-0.2626123013130615,-6.788201339561336,-3.668688192581803,-5.747205900451027,33.89003451986892,极度冰点
2023-06-01,15,5,747,635,64,9,0.375,3,1.1763779527559055,3.0,0.27316735822959887,294075340959.5,24011472238.0,1446,4,57457963.6,0.07745504840940526,5.709854323239225,-0.5533281926259421,-6.004111439273788,41.38840618333695,狂热
2023-06-02,28,3,1031,365,52,15,0.3488372093023256,3,2.824657534246575,9.333333333333334,0.5027624309392266,292845946435.25,24175286287.0,1448,2,41000185.71428572,0.4599447513812155,17.5814886716496,2.5315296990278875,-4.406986776125018,48.510948200982824,狂热
2023-06-05,15,5,782,596,71,9,0.375,2,1.3120805369127517,3.0,0.4251207729468599,269995120518.5,23058435089.0,1449,1,65267227.733333334,0.12836438923395446,4.9207141035527115,5.773401430854913,-4.3678155961752,40.91495120590293,狂热
2023-06-06,16,8,158,1274,16,10,0.38461538461538464,5,0.12401883830455258,2.0,0.30732044198895025,288184500689.0,25112823599.0,1448,2,99161411.6875,-0.7707182320441989,-19.694224181157658,0.3459263155445072,-4.431763264038208,26.146897621260173,极度冰点
2023-06-07,19,6,762,622,64,12,0.3870967741935484,2,1.22508038585209,3.1666666666666665,0.39502762430939226,249236617668.0,21129076338.0,1448,3,38492597.0,0.09668508287292818,2.2036897564841578,2.1443045347536063,-4.467265059019319,39.28483697672319,狂热
2023-06-08,8,7,549,844,54,14,0.6363636363636364,2,0.6504739336492891,1.1428571428571428,0.3061506565307533,266403413097.25,22543139450.0,1447,2,86932986.75,-0.2038700760193504,-5.174039503225808,-0.03247423053940022,-4.875676939398479,34.85847198729476,极度冰点
2023-06-09,27,4,717,667,63,9,0.25,4,1.0749625187406298,6.75,0.39875604699378026,304464345329.25,24473705113.0,1447,2,72448031.8888889,0.03455425017277125,6.6208845395712235,-2.224595056955075,-3.359657618298536,41.934990655595264,狂热
2023-06-12,30,1,920,468,60,11,0.2682926829268293,6,1.9658119658119657,30.0,0.30732044198895025,306361473436.0,24840083606.0,1448,1,37156658.7,0.31215469613259667,15.152316083069634,-0.1782746610516913,-2.9939377661706374,47.05353439236168,狂热
2023-06-13,20,1,685,670,92,13,0.3939393939393939,5,1.0223880597014925,20.0,0.2833448514167243,308475334257.125,24252593815.0,1447,2,66200712.85,0.010366275051831375,5.714191660309842,4.903408507241809,-1.6538501046760565,41.39100842533863,狂热
2023-06-14,17,3,647,726,73,10,0.37037037037037035,4,0.8911845730027548,5.666666666666667,0.43499308437067774,325050170744.5,26178075622.0,1446,3,85249144.76470588,-0.05463347164591978,4.821814693033478,5.427033494551673,-1.670552251944042,40.85561521337904,狂热
2023-06-15,21,2,779,598,69,9,0.3,5,1.3026755852842808,10.5,0.3630705394190871,334043112866.25,25715590924.0,1446,4,48493827.14285714,0.1251728907330567,10.797491988810549,8.621339792958945,-0.8392952063011778,44.440800822533504,狂热
2023-06-16,24,3,889,475,83,14,0.3684210526315789,4,1.871578947368421,8.0,0.4229440221147201,330305068236.5,25934584643.0,1447,3,45130756.208333336,0.286109191430546,14.70412955533436,10.237988796111573,0.3134403885628285,46.78463903374033,狂热
2023-06-19,21,2,470,942,36,11,0.34375,6,0.4989384288747346,10.5,0.3446132596685083,338450474273.25,25549876509.0,1448,1,36189472.666666664,-0.3259668508287293,-3.4949439932900104,6.508536780839643,0.18208821280855386,35.86586725993974,极度冰点
2023-06-20,12,3,376,1042,29,12,0.5,3,0.36084452975047987,4.0,0.3227366966136835,347024433931.5,25236443154.0,1447,2,96332806.08333333,-0.46026261230131305,-7.676797669058121,3.8303389149660503,0.9735086897905211,33.35690955090336,极度冰点
2023-06-21,17,13,230,1188,32,12,0.41379310344827586,4,0.1936026936026936,1.3076923076923077,0.27793103448275863,321421952136.75,25014052548.0,1450,2,62621551.23529412,-0.6606896551724138,-16.994003946418605,-0.5328248129243661,0.8424562559497781,27.766930003861468,极度冰点
2023-06-26,17,15,215,1222,13,12,0.41379310344827586,3,0.17594108019639934,1.1333333333333333,0.12551724137931033,316843949492.75,26926507860.0,1450,1,50957972.705882356,-0.6944827586206896,-18.87863574524995,-6.468050359736466,0.3918717525142844,26.63622055131121,极度冰点
2023-06-27,35,2,1289,148,10,10,0.2222222222222222,5,8.70945945945946,17.5,0.5134761575673807,277934802335.0,23801820198.0,1447,2,43277931.71428572,0.78852798894264,22.362732217087306,-4.936329827385878,1.4021484026996271,51.37951768767176,狂热
2023-06-28,15,3,626,749,74,12,0.4444444444444444,4,0.835781041388518,5.0,0.35679779158040026,291582958630.0,24692989917.0,1449,3,50526296.6,-0.08488612836438923,-3.1388125968899776,-4.86510354810587,1.8096400006342492,36.07953294068923,极度冰点
2023-06-29,28,0,891,497,61,20,0.4166666666666667,4,1.7927565392354126,28.0,0.25396825396825395,292956227735.625,23915371219.0,1449,2,23682085.42857143,0.27191166321601107,8.074539618118063,-1.7148360906706337,1.8412094117704334,42.80712999818718,狂热
2023-06-30,32,1,1145,262,43,19,0.37254901960784315,5,4.370229007633588,32.0,0.39241379310344826,309751984615.5,25918912610.0,1450,3,55713100.65625,0.6089655172413793,19.76531070012983,5.637026838639054,3.168885013754992,49.82116073789388,狂热
2023-07-03,27,6,968,440,42,9,0.25,10,2.2,4.5,0.5020689655172413,346857598841.0,28627249635.0,1450,1,43081842.03703704,0.3641379310344828,15.5191582838122,12.516585644451485,3.6593502117836407,47.27362616001155,狂热
2023-07-04,25,3,772,582,96,13,0.34210526315789475,7,1.3264604810996563,8.333333333333334,0.3482758620689655,306045665593.0,25831421099.0,1450,2,33231209.92,0.1310344827586207,4.486674008297628,8.941374002693548,3.004609478616042,40.654543184137054,狂热
2023-07-05,10,4,392,993,65,14,0.5833333333333334,3,0.3947633434038268,2.5,0.31724137931034485,287025137412.5,24911239445.0,1450,3,50079838.9,-0.4144827586206897,-14.259313564701577,6.717273809131228,2.0456080952033284,29.407643201167755,极度冰点
2023-07-06,19,3,590,771,89,11,0.36666666666666664,1,0.7652399481193255,6.333333333333333,0.27655172413793105,284365598611.0,24637892725.0,1450,4,134959977.36842105,-0.12482758620689655,-5.536083386028707,3.995149208301874,2.7535151349597755,34.64125903313731,极度冰点
2023-07-07,11,5,530,854,67,6,0.35294117647058826,4,0.6206088992974239,2.2,0.23225361819434873,270678245971.125,25162707569.0,1451,2,33939882.90909091,-0.22329427980702962,-10.19449516735061,-1.996811965194214,2.133605888768037,31.846384066961768,极度冰点
2023-07-10,16,2,724,644,83,6,0.2727272727272727,5,1.124223602484472,8.0,0.5961405926946933,247666260621.5,22149369008.0,1451,1,50808547.3125,0.05513439007580979,-3.786871797845414,-5.8580179815257365,2.2029642740370567,35.690721362328475,极度冰点
2023-07-11,18,1,1005,374,72,18,0.5,3,2.6871657754010694,18.0,0.47070985527222603,263650499023.25,22777739383.0,1451,2,70124665.5,0.43487250172294967,9.42008779862135,-4.871335223460992,2.342924436989563,43.61440919590648,狂热
2023-07-12,13,5,263,1160,28,6,0.3157894736842105,3,0.2267241379310345,2.6,0.36181943487250173,305220113811.0,26919001577.0,1451,3,92978016.15384616,-0.6181943487250172,-18.329947735238335,-5.685462057568344,0.6688112460741646,26.965413086323004,极度冰点
