pnl,days,reason,code,ed
0.012834275618374538,4,回落3%,603190,20251110
-0.05335479452054791,4,-5%止损,603191,20251112
-0.10100887918486179,1,-5%止损,603192,20250821
-0.15258345166575635,1,-5%止损,603195,20241009
-0.04031895206243032,5,时间5天,603195,20260513
-0.0675957811775614,1,-5%止损,603200,20241010
0.01799483856298318,1,+5%回1%半,603200,20241108
0.008672419281491591,3,+7%回2%清,603200,20241112
0.021438353413654583,1,+5%回1%半,603200,20241111
-0.0008731146809460411,2,回落3%,603200,20241112
0.024315002333177793,2,+5%回1%半,603200,20250627
0.07471164255716287,4,+7%回2%清,603200,20250701
-0.09267426900584795,1,-5%止损,603203,20250703
-0.003164181091877504,2,回落3%,603203,20251226
9.372822299648603e-05,5,时间5天,603205,20260109
0.0205320083682008,4,+5%回1%半,603211,20250811
0.005364644351464446,7,回落3%,603211,20250814
0.018360416666666678,3,+5%回1%半,603211,20250811
0.0032562500000000555,6,回落3%,603211,20250814
-0.018256920256645322,2,回落3%,603215,20260119
-0.08680000000000004,1,-5%止损,603215,20260430
0.042449025141098086,1,+5%回1%半,603228,20250701
0.026543432529502368,2,+7%回2%清,603228,20250702
-0.0844345826235094,1,-5%止损,603235,20241125
-0.08397640838300321,1,-5%止损,603236,20241010
0.013803124999999956,1,+5%回1%半,603236,20241212
-0.01729062500000002,2,回落3%,603236,20241213
-0.08737068607068607,1,-5%止损,603258,20241217
-0.06617455197132611,1,-5%止损,603258,20250219
-0.023060633036597316,2,回落3%,603258,20260116
-0.05781958353991067,2,-5%止损,603259,20241212
-0.07787935285053937,1,-5%止损,603260,20241029
0.002239823008849608,1,回落3%,603260,20251112
-0.029931767955801165,2,+5%回1%半,603266,20241011
-0.036009116022099476,4,-5%止损,603266,20241015
-0.05504280230326304,2,-5%止损,603266,20250919
-0.05467941628264211,1,-5%止损,603266,20250919
-0.07245384615384617,1,-5%止损,603267,20241010
0.015071772272510725,2,+5%回1%半,603270,20241125
-0.018039232968079966,3,回落3%,603270,20241126
0.022802611218568636,1,+5%回1%半,603270,20241125
-0.010804738878143089,2,回落3%,603270,20241126
0.013192753623188412,1,回落3%,603270,20250311
0.02117952182952181,4,+5%回1%半,603275,20241112
0.0030625037125037126,6,回落3%,603275,20241114
0.04333431756922319,1,+5%回1%半,603275,20250220
0.0748216981132075,4,+7%回2%清,603275,20250225
0.002699999999999994,1,回落3%,603275,20250627
